split,motion_id,line_index,caption,tokens,f_tag,to_tag,style_groups,matched_keywords,text_path
train,010020,2,"a person facing forward, stumbles clockwise in a circle. they pivot left, continuing to move clockwise, before they stumble backward to the place they started..",a/DET person/NOUN face/VERB forward/ADV stumble/NOUN clockwise/VERB in/ADP a/DET circle/NOUN they/PRON pivot/VERB left/VERB continue/VERB to/PART move/VERB clockwise/NOUN before/ADP they/PRON stumble/VERB backward/ADV to/ADP the/DET place/NOUN they/PRON start/VERB,0.0,0.0,Heavy awkward,stumble,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010044,1,a stick figure waves it's arms around in rhythmic motion.,a/DET stick/NOUN figure/NOUN wave/NOUN it/PRON arm/NOUN around/ADV in/ADP rhythmic/ADJ motion/NOUN,0.0,0.0,Dance expressive,rhythmic,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010055,1,a person takes several stiff steps forward.,a/DET person/NOUN take/VERB several/ADJ stiff/ADJ step/NOUN forward/ADV,0.0,0.0,Heavy awkward,stiff,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010074,1,person does start jump then does a slight jump  then lowers for squat then jumps then does a second squat,person/NOUN does/AUX start/VERB jump/VERB then/ADV does/AUX a/DET slight/ADJ jump/NOUN then/ADV lower/VERB for/ADP squat/NOUN then/ADV jump/VERB then/ADV does/AUX a/DET second/ADJ squat/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010093,0,a person holds something heavy above their head and squats.,a/DET person/NOUN hold/VERB something/PRON heavy/ADJ above/ADP their/DET head/NOUN and/CCONJ squat/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010103,0,"a person walks forward in an ""s"" shape with a fast pace.",a/DET person/NOUN walk/VERB forward/ADV in/ADP an/DET s/PART shape/NOUN with/ADP a/DET fast/ADJ pace/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010104,1,"the person takes a step forward then reaches back with their left hand and grabs their left foot behind them to stretch out their quad muscle, reaching straight out with the right hand to steady themselves on a wall.",the/DET person/NOUN take/VERB a/DET step/NOUN forward/ADV then/ADV reach/VERB back/ADV with/ADP their/DET left/ADJ hand/NOUN and/CCONJ grab/VERB their/DET left/ADJ foot/NOUN behind/ADP them/PRON to/PART stretch/VERB out/ADP their/DET quad/ADJ muscle/NOUN reach/VERB straight/ADV out/ADV with/ADP the/DET right/ADJ hand/NOUN to/PART steady/VERB themselves/PRON on/ADP a/DET wall/NOUN,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010105,0,"a person bends over, picks up a heavy object, and then sets it down in a new spot.",a/DET person/NOUN bend/VERB over/ADP pick/VERB up/ADP a/DET heavy/ADJ object/NOUN and/CCONJ then/ADV set/VERB it/PRON down/ADP in/ADP a/DET new/ADJ spot/NOUN,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010105,1,a man leans forward and takes a lifting action to place a heavy object somewhere.,a/DET man/NOUN lean/VERB forward/ADV and/CCONJ take/VERB a/DET lift/VERB action/NOUN to/PART place/VERB a/DET heavy/ADJ object/NOUN somewhere/ADV,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010109,2,"a person runs fast, in a forwards but off centre direction before stopping.",a/DET person/NOUN run/VERB fast/ADV in/ADP a/DET forwards/ADJ but/CCONJ off/ADP centre/NOUN direction/NOUN before/ADP stop/VERB,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010124,1,the man fakes a shot then fast breaks to the right.,the/DET man/NOUN fake/VERB a/DET shot/NOUN then/ADV fast/VERB break/NOUN to/ADP the/DET right/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010127,1,he does the stiff walk,he/PRON does/AUX the/DET stiff/ADJ walk/NOUN,0.0,0.0,Heavy awkward,stiff,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010163,0,a person walking forward five steps starting with the right foot and a slight sway of the shoulders as they walk.,a/DET person/NOUN walk/VERB forward/ADV five/NUM step/NOUN start/VERB with/ADP the/DET right/ADJ foot/NOUN and/CCONJ a/DET slight/ADJ sway/NOUN of/ADP the/DET shoulder/NOUN as/SCONJ they/PRON walk/VERB,0.0,0.0,Dance expressive,sway,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010169,2,a person runs forward fast.,a/DET person/NOUN run/VERB forward/ADV fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010176,1,a person takes one jump forward,a/DET person/NOUN take/VERB one/NUM jump/NOUN forward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010176,2,a man takes one big jump forward.,a/DET man/NOUN take/VERB one/NUM big/ADJ jump/NOUN forward/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010187,2,person moves forward extending right leg and bringing left hand to chest. they then step back and jump once.,person/NOUN move/VERB forward/ADV extend/VERB right/ADJ leg/NOUN and/CCONJ bring/VERB left/ADJ hand/NOUN to/ADP chest/NOUN they/PRON then/ADV step/VERB back/ADV and/CCONJ jump/VERB once/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010188,0,someone runs slow and stops,someone/PRON run/VERB slow/ADJ and/CCONJ stop/VERB,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010194,0,the person is running fast to the right.,the/DET person/NOUN is/AUX run/VERB fast/ADV to/ADP the/DET right/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010194,2,a person runs from side to side fast.,a/DET person/NOUN run/VERB from/ADP side/NOUN to/PART side/VERB fast/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010209,0,the person is dancing the waltz.,the/DET person/NOUN is/AUX dance/VERB the/DET waltz/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010209,1,a person is doing the waltz dance,a/DET person/NOUN is/AUX do/VERB the/DET waltz/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010209,2,"a person is dancing, arms held up as to hold another person's shoulders, moving back and forth in a counterclockwise pattern.",a/DET person/NOUN is/AUX dance/VERB arm/NOUN hold/VERB up/ADP as/SCONJ to/PART hold/VERB another/DET person/NOUN shoulder/NOUN move/VERB back/ADV and/CCONJ forth/ADV in/ADP a/DET counterclockwise/ADJ pattern/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010218,0,"a person bends their knees and jumps up, spinning counterclockwise while in the air, and then repeat the jump.",a/DET person/NOUN bend/VERB their/DET knee/NOUN and/CCONJ jump/VERB up/ADP spin/VERB counterclockwise/NOUN while/SCONJ in/ADP the/DET air/NOUN and/CCONJ then/ADV repeat/VERB the/DET jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010227,2,a person walks forward and uses his right hand to steady himself.,a/DET person/NOUN walk/VERB forward/ADV and/CCONJ use/VERB his/DET right/ADJ hand/NOUN to/PART steady/VERB himself/PRON,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010230,0,a man does a jump and falls to the ground face first.,a/DET man/NOUN does/AUX a/DET jump/NOUN and/CCONJ fall/VERB to/ADP the/DET ground/NOUN face/NOUN first/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010232,0,"the man is walking steadily not fast but not slow ,swinging his arms down word right to left right to left one foot in front of the other now one foot in front of the other.",the/DET man/NOUN is/AUX walk/VERB steadily/ADV not/PART fast/ADJ but/CCONJ not/PART slow/ADJ swinge/VERB his/DET arm/NOUN down/ADP word/NOUN right/NOUN to/ADP left/VERB right/ADV to/ADP left/VERB one/NUM foot/NOUN in/ADP front/NOUN of/ADP the/DET other/ADJ now/ADV one/NUM foot/NOUN in/ADP front/NOUN of/ADP the/DET other/ADJ,0.0,0.0,Controlled motion|Energetic dynamic,fast;slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010243,2,a person picking up something heavy and was on the verge of throwing it,a/DET person/NOUN pick/VERB up/ADP something/PRON heavy/ADJ and/CCONJ was/AUX on/ADP the/DET verge/NOUN of/ADP throw/VERB it/PRON,0.0,0.0,Heavy awkward,heavy,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010252,2,"a man is standing up, then bends down to take a big jump forward, leaps forward, and then stands back up straight.",a/DET man/NOUN is/AUX stand/VERB up/ADP then/ADV bend/VERB down/ADP to/PART take/VERB a/DET big/ADJ jump/NOUN forward/ADV leaps/ADV forward/ADV and/CCONJ then/ADV stand/VERB back/ADV up/ADV straight/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010259,0,a person is moving is right leg and making dance steps.,a/DET person/NOUN is/AUX move/VERB is/AUX right/ADJ leg/NOUN and/CCONJ make/VERB dance/NOUN step/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010287,2,"a man is hunched over, and he brings his left hand over to join his right as he makes slow stirring motions.",a/DET man/NOUN is/AUX hunch/VERB over/ADV and/CCONJ he/PRON bring/VERB his/DET left/ADJ hand/NOUN over/ADP to/PART join/VERB his/DET right/NOUN as/SCONJ he/PRON make/VERB slow/ADJ stirring/ADJ motion/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010295,2,"person is walking, sprints real quick, then walks with a limp",person/NOUN is/AUX walk/VERB sprint/NOUN real/ADV quick/ADV then/ADV walk/VERB with/ADP a/DET limp/NOUN,0.0,0.0,Energetic dynamic|Heavy awkward,limp;quick,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010299,0,"a man hops up and down while using his arms, and seems to be using a jump rope.",a/DET man/NOUN hop/VERB up/ADV and/CCONJ down/ADV while/SCONJ use/VERB his/DET arm/NOUN and/CCONJ seem/VERB to/PART be/AUX use/VERB a/DET jump/NOUN rope/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010309,0,person creaps forward a few times legs apart long careful stride and crouched down,person/NOUN creap/VERB forward/ADV a/DET few/ADJ time/NOUN leg/NOUN apart/ADV long/ADJ careful/ADJ stride/NOUN and/CCONJ crouch/VERB down/ADP,0.0,0.0,Controlled motion,careful,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010310,0,a person does martial arts kicks with both legs while moving forward.,a/DET person/NOUN does/AUX martial/ADJ art/NOUN kick/NOUN with/ADP both/DET leg/NOUN while/SCONJ move/VERB forward/ADV,0.0,0.0,Controlled motion,martial,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010314,1,a man takes a step back and takes a jump,a/DET man/NOUN take/VERB a/DET step/NOUN back/ADV and/CCONJ take/VERB a/DET jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010319,1,he walks fast forward directly,he/PRON walk/VERB fast/ADJ forward/ADV directly/ADV,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010348,2,a person walks forward with stiff legs.,a/DET person/NOUN walk/VERB forward/ADV with/ADP stiff/ADJ leg/NOUN,0.0,0.0,Heavy awkward,stiff,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010356,0,a person fast running forward,a/DET person/NOUN fast/ADV run/VERB forward/ADV,0.0,1.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010368,1,the motion seems to be like they are trying to walk on a balance beem. they then stumble off to their right side and catch themselves with their left foot,the/DET motion/NOUN seem/VERB to/PART be/AUX like/SCONJ they/PRON are/AUX try/VERB to/PART walk/VERB on/ADP a/DET balance/NOUN beem/NOUN they/PRON then/ADV stumble/VERB off/ADP to/ADP their/DET right/ADJ side/NOUN and/CCONJ catch/VERB themselves/PRON with/ADP their/DET left/ADJ foot/NOUN,0.0,0.0,Heavy awkward,stumble,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010372,2,"the stick figure is dancing, it looks like he is waltzing.",the/DET stick/NOUN figure/NOUN is/AUX dance/VERB it/PRON look/VERB like/SCONJ he/PRON is/AUX waltz/VERB,nan,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010375,2,a person doing a jump pose.,a/DET person/NOUN do/VERB a/DET jump/NOUN pose/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010389,0,"the person starts with a slow clap, stops, and then claps again at a faster pace .",the/DET person/NOUN start/VERB with/ADP a/DET slow/ADJ clap/NOUN stop/VERB and/CCONJ then/ADV clap/VERB again/ADV at/ADP a/DET faster/ADJ pace/NOUN,0.0,9.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010396,1,a man shifts his weight back and forth while swirling both hands above his head in a dance.,a/DET man/NOUN shift/VERB his/DET weight/NOUN back/ADV and/CCONJ forth/ADV while/SCONJ swirl/VERB both/DET hand/NOUN above/ADP his/DET head/NOUN in/ADP a/DET dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010431,0,"a person, was preparing and ran forward, and after start to jump",a/DET person/NOUN was/AUX prepare/VERB and/CCONJ run/VERB forward/ADV and/CCONJ after/ADP start/NOUN to/PART jump/VERB,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010461,2,a person walks forward then jumps to the right and jumps to the left before making one final jump.,a/DET person/NOUN walk/VERB forward/ADV then/ADV jump/VERB to/ADP the/DET right/NOUN and/CCONJ jump/VERB to/ADP the/DET left/NOUN before/ADP make/VERB one/NUM final/ADJ jump/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010463,1,a person readies their jump rope and then begins skipping rope.,a/DET person/NOUN ready/VERB their/DET jump/NOUN rope/NOUN and/CCONJ then/ADV begin/VERB skip/VERB rope/NOUN,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010463,2,a person holds out their hands to the side and rotates them as if theyve a skipping rope. they jump with both feet at first and then each foor alternatively.,a/DET person/NOUN hold/VERB out/ADP their/DET hand/NOUN to/ADP the/DET side/NOUN and/CCONJ rotate/VERB them/PRON as/SCONJ if/SCONJ they/PRON have/VERB a/DET skipping/NOUN rope/NOUN they/PRON jump/VERB with/ADP both/DET foot/NOUN at/ADP first/ADV and/CCONJ then/ADV each/DET foor/NOUN alternatively/ADV,0.0,0.0,Energetic dynamic,jump,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010485,0,a person is dancing in a circle clockwise,a/DET person/NOUN is/AUX dance/VERB in/ADP a/DET circle/NOUN clockwise/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010485,1,a person dancing and walking in a circular motion.,a/DET person/NOUN dance/VERB and/CCONJ walk/VERB in/ADP a/DET circular/ADJ motion/NOUN,0.0,0.0,Dance expressive,dancing,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010498,1,the person does a quick ballet dance.,the/DET person/NOUN does/AUX a/DET quick/ADJ ballet/NOUN dance/NOUN,0.0,0.0,Dance expressive|Energetic dynamic,dance;quick,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010500,2,"a figure walks forward, one arm reaching out to touch a surface as if to steady himself or push off.",a/DET figure/NOUN walk/VERB forward/ADV one/NUM arm/NOUN reach/VERB out/ADP to/PART touch/VERB a/DET surface/NOUN as/SCONJ if/SCONJ to/PART steady/VERB himself/PRON or/CCONJ push/VERB off/ADP,0.0,0.0,Controlled motion,steady,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010504,1,a standing person runs forward in a slow side to side motion,a/DET stand/VERB person/NOUN run/VERB forward/ADV in/ADP a/DET slow/ADJ side/NOUN to/PART side/VERB motion/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010510,1,person stands and moves arms in a sway motion  off balance before raising arms up and sways again,person/NOUN stand/VERB and/CCONJ move/VERB arm/NOUN in/ADP a/DET sway/NOUN motion/NOUN off/ADP balance/NOUN before/ADP raise/VERB arm/NOUN up/ADP and/CCONJ sway/NOUN again/ADV,0.0,0.0,Dance expressive,sway,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010532,1,a person doing the i'm a little tea pot dance.,a/DET person/NOUN do/VERB the/DET i/PRON a/DET little/ADJ tea/NOUN pot/NOUN dance/NOUN,0.0,0.0,Dance expressive,dance,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010534,1,"a person pulls back and then throws a punch with his right hand, all in slow motion.",a/DET person/NOUN pull/VERB back/ADV and/CCONJ then/ADV throw/VERB a/DET punch/NOUN with/ADP his/DET right/ADJ hand/NOUN all/ADV in/ADP slow/ADJ motion/NOUN,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010534,2,a man slow stretches out his right arm in front of him.,a/DET man/NOUN slow/ADJ stretch/VERB out/ADP his/DET right/ADJ arm/NOUN in/ADP front/NOUN of/ADP him/PRON,0.0,0.0,Controlled motion,slow,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
train,010537,2,a person runs fast in an anti clockwise direction.,a/DET person/NOUN run/VERB fast/ADV in/ADP an/DET anti/ADJ clockwise/NOUN direction/NOUN,0.0,0.0,Energetic dynamic,fast,D:\roboticsreport\HumanML3D\data\train-00002-of-00007.parquet
